t_local;t_unix;ems_68_grid_energy_feed_in_wh;ems_68_grid_energy_delivery_wh;ems_68_battery_energy_supply_wh;ems_68_battery_energy_demand_wh;ems_68_pv_energy_supply_wh;ems_68_user_energy_demand_wh;ems_68_charge_point_energy_demand_wh;ems_68_heatpump_energy_demand_wh
2021-10-19T11:00:00+02:00;1634634000,000000;11,352640014141798;10,701196599751711;1,7895721150562167;406,88976014591753;663,4752388186753;204,3581981146708;0;53,21736728027463
2021-10-19T12:00:00+02:00;1634637600,000000;15,325488477945328;15,190746203064919;27,907342488877475;405,7680399911478;847,2347790263593;251,6673057009466;0;217,69345975667238
2021-10-19T13:00:00+02:00;1634641200,000000;20,63515715301037;30,45555030554533;4,523567833937705;1028,5287353768945;1296,0414627976716;228,12243160512298;0;53,693695114925504
2021-10-19T14:00:00+02:00;1634644800,000000;26,336193775758147;24,24289599992335;7,855382571928203;661,5968431401998;958,2335565909743;248,1693972288631;0;54,345315178856254
2021-10-19T15:00:00+02:00;1634648400,000000;34,015997694805264;72,56250684335828;0,9487691707909107;2024,874180600047;2435,417968712747;219,41343508521095;0;230,52132620289922
2021-10-19T16:00:00+02:00;1634652000,000000;9,84250851534307;50,2321647182107;0;1725,0958624714985;1963,9454691447318;225,03682943992317;0;54,44119581952691
2021-10-19T17:00:00+02:00;1634655600,000000;21,081369284540415;43,71025944687426;621,2001963732764;81,58606320153922;415,64361883327365;912,281729826238;0;65,3960802089423
2021-10-19T18:00:00+02:00;1634659200,000000;12,117613293230534;38,42459277249873;634,4067997327074;2,554720946587622;28,38295227661729;515,8933821176179;0;175,6161028686911
2021-10-19T19:00:00+02:00;1634662800,000000;104,20975598879158;157,36495422199368;1162,6274386625737;0;0;1084,635343680624;0;126,21954045072198
2021-10-19T20:00:00+02:00;1634666400,000000;29,09822335280478;63,11031517200172;778,4172569559887;0;0;476,234965397045;0;337,28466453403234
2021-10-19T21:00:00+02:00;1634670000,000000;6,033785093575716;43,20590493641794;467,369072875008;0;0;438,26848484389484;0;65,12916566990316
2021-10-19T22:00:00+02:00;1634673600,000000;4,871322359889746;21,924522031098604;220,01715085469186;0;0;171,9877131525427;0;65,20472246594727
2021-10-19T23:00:00+02:00;1634677200,000000;3,6953268218785524;22,28744611889124;198,53862989600748;0;0;161,87147321738303;0;58,47796927019954
2021-10-20T00:00:00+02:00;1634680800,000000;4,976300315931439;28,13919539563358;369,5030000824481;0;0;165,7638886226341;0;223,54372316226363
2021-10-20T01:00:00+02:00;1634684400,000000;2,6998380441218615;24,361564064398408;198,0606556069106;0;0;164,40229798667133;0;55,396313805133104
2021-10-20T02:00:00+02:00;1634688000,000000;3,8037131018936634;30,35452675074339;190,98548385500908;0;0;162,47571995900944;0;55,02559379115701
2021-10-20T03:00:00+02:00;1634691600,000000;4,520069355145097;31,30997485667467;296,19419252872467;0;0;164,5505849304609;0;158,42488760314882
2021-10-20T04:00:00+02:00;1634695200,000000;4,097410876303911;33,45863659121096;176,25441809091717;0;0;151,4711435092613;0;54,109738731756806
2021-10-20T05:00:00+02:00;1634698800,000000;3,0382383093237877;104,03893705457449;248,92578737344593;67,77015304658562;0;227,87562003079802;0;54,458602169528604
2021-10-20T06:00:00+02:00;1634702400,000000;0;1446,2304894570261;0;588,2463049264625;0;598,6562629719265;0;263,1625039149076
2021-10-20T07:00:00+02:00;1634706000,000000;0;815,6278892289847;0;29,214533767662942;0;320,79700525896624;0;461,9068587310612
2021-10-20T08:00:00+02:00;1634709600,000000;249,75656333565712;46,66724348440766;0;418,4018179969862;859,3984886072576;184,10396358091384;0;53,59398769773543
2021-10-20T09:00:00+02:00;1634713200,000000;272,6686211768538;3,400000050663948;0,36826503928750753;619,8175485720858;1131,0264112204313;188,69373827055097;0;53,50000080280006
2021-10-20T10:00:00+02:00;1634716800,000000;57,71932792849839;36,972980907186866;14,11573027074337;660,49053613469;1017,7702169418335;236,23040041001514;0;118,42138463258743
2021-10-20T11:00:00+02:00;1634720400,000000;19,796963892877102;35,918723341077566;0,01600490603595972;1288,5303512774408;1688,3149215653539;228,49995625205338;0;183,53149839118123
2021-10-20T12:00:00+02:00;1634724000,000000;142,70678189396858;6,529729686677456;12,036344391293824;630,5582326417789;1028,5853988863528;219,74672051612288;0;54,120721846818924
2021-10-20T13:00:00+02:00;1634727600,000000;37,40522615239024;38,46277757175267;5,387040981091559;571,1253904709592;864,7916256412864;246,30009396234527;0;53,67112644016743
2021-10-20T14:00:00+02:00;1634731200,000000;13,708990283310413;21,60873494297266;18,276615159586072;437,25905697233975;820,4958933480084;188,49739942420274;0;220,99809246510267
2021-10-20T15:00:00+02:00;1634734800,000000;9,874646043404937;22,03052493184805;1,3899351572617888;525,3845322914422;750,6416340209544;185,2154671093449;0;53,69663640297949
2021-10-20T16:00:00+02:00;1634738400,000000;10,823885085061193;20,863618260249496;1,3100648829713464;521,9081933619455;732,7623353935778;168,10629431158304;0;54,12294667586684
2021-10-20T17:00:00+02:00;1634742000,000000;5,003436760976911;41,99128541536629;380,4092319663614;7,831665772944689;69,71073120832443;201,80033773742616;0;281,62053273804486
2021-10-20T18:00:00+02:00;1634745600,000000;20,88024957664311;54,82130697928369;1109,924006132409;0;0,0037970729172229767;967,338108709082;0;172,27782523445785
2021-10-20T19:00:00+02:00;1634749200,000000;7,757256193086505;37,39016503840685;991,078214077279;0;0;736,7831718232483;0;287,96365281380713
2021-10-20T20:00:00+02:00;1634752800,000000;16,89992192015052;53,30911587178707;1288,9678915459663;0;0;912,5790721755475;0;408,81455728784204
2021-10-20T21:00:00+02:00;1634756400,000000;15,74536269903183;42,16575304046273;630,1775693595409;0;0;592,2364033833146;0;64,41550285741687
2021-10-20T22:00:00+02:00;1634760000,000000;3,814596053212881;28,12067193351686;275,23216085042804;0;0;235,2733214823529;0;64,20838091894984
2021-10-20T23:00:00+02:00;1634763600,000000;4,875963365659118;33,25453677587211;392,1525601139292;0;0;214,9672825098969;0;205,5356128923595
2021-10-21T00:00:00+02:00;1634767200,000000;0,9266512487083673;840,3145191539079;71,05844253115356;648,0078411251307;0;201,47723965765908;0;60,98537331819534
2021-10-21T01:00:00+02:00;1634770800,000000;0;280,66783299669623;0;30,081693866290152;0;191,32155040185899;0;59,2500008828938
2021-10-21T02:00:00+02:00;1634774400,000000;0;282,1753234770149;0;30,005019678734243;0;192,78002936625853;0;59,50261992588639
2021-10-21T03:00:00+02:00;1634778000,000000;0;282,713402306661;0;30,944921203888953;0;192,18932505929843;0;59,4973818436265
2021-10-21T04:00:00+02:00;1634781600,000000;0;289,9773756414652;0;31,134817332029343;0;199,32632212899625;0;59,5000008828938
2021-10-21T05:00:00+02:00;1634785200,000000;0;315,51363936811686;0;30,415810223668814;0;231,04930616077036;0;54,000000812113285
2021-10-21T06:00:00+02:00;1634788800,000000;0;674,1922473143786;0;28,6325691556558;0;570,5973895182833;0;78,52571544237435
2021-10-21T07:00:00+02:00;1634792400,000000;0;862,6373447719961;0;28,926507112570107;0;337,16652823379263;0;496,7742931153625
2021-10-21T08:00:00+02:00;1634796000,000000;0;980,6853124164045;0;30,279801908880472;88,58669782057405;526,6366325207055;0;511,8929737210274
2021-10-21T09:00:00+02:00;1634799600,000000;0,6303396411240101;690,3668170329183;0;36,08481241483241;304,6841191202402;525,9058113978244;0;429,05521263182163
2021-10-21T10:00:00+02:00;1634803200,000000;34,06174454651773;57,15433091297746;0;379,80053837317973;660,8890674300492;251,05473224585876;0;53,272212110459805
2021-10-21T11:00:00+02:00;1634806800,000000;60,96280030347407;100,48450826853514;0;2314,5744662815705;2517,4956887811422;188,61131835123524;0;53,747486002743244
2021-10-21T12:00:00+02:00;1634810400,000000;104,93875476159155;168,07376965507865;0;3135,9432716509327;3459,8213963471353;229,2776062861085;0;162,06770949065685
2021-10-21T13:00:00+02:00;1634814000,000000;682,5815795678645;106,20374742336571;0;2028,7657137848437;2898,0710637383163;198,15535752475262;0;90,37000848352909
2021-10-21T14:00:00+02:00;1634817600,000000;706,0598957296461;10,600000157952309;0,2671055877581239;338,6447702664882;1286,8840977065265;200,54239691328257;0;52,583940194919705
2021-10-21T15:00:00+02:00;1634821200,000000;222,59530620276928;11,871475318446755;37,425767628476024;262,49317410122603;798,8978583477437;309,66155583271757;0;53,39083909615874
2021-10-21T16:00:00+02:00;1634824800,000000;12,644501121714711;20,516206838190556;110,77793902903795;175,67571225576103;388,34920099005103;175,6694912482053;0;155,5820050071925
2021-10-21T17:00:00+02:00;1634828400,000000;8,119997160509229;29,695985777303576;16,550979217514396;712,5988653050736;902,2074399739504;163,68717692792416;0;64,19883729889989
2021-10-21T18:00:00+02:00;1634832000,000000;5,1051083486527205;41,53477268666029;246,7715557469055;0;0,002338975667953491;217,58219134481624;0;65,64394333027303
2021-10-21T19:00:00+02:00;1634835600,000000;22,342232735827565;65,97815021313727;700,648411333561;0;0;571,9166467757896;0;172,388437660411
2021-10-21T20:00:00+02:00;1634839200,000000;4,920060962438583;42,791825000196695;418,5478775212541;0;0;392,2818314409815;0;64,02864609658718
2021-10-21T21:00:00+02:00;1634842800,000000;5,195871006697416;43,108037523925304;397,46441639680415;0;0;371,2671760316007;0;64,21298831701279
2021-10-21T22:00:00+02:00;1634846400,000000;4,63167860545218;33,073516834527254;437,17267925757915;0;0;250,95693218847737;0;214,67065386846662
2021-10-21T23:00:00+02:00;1634850000,000000;4,201060943305492;26,818284703418612;311,96169925294816;0;0;280,3223993834108;0;54,245475647971034
2021-10-22T00:00:00+02:00;1634853600,000000;2,4130304623395205;23,40133198723197;201,33714547287673;0;0;167,5054421853274;0;54,89207830838859
2021-10-22T01:00:00+02:00;1634857200,000000;4,396066000685096;28,20140798203647;278,1154243443161;0;0;167,4938093549572;0;138,1446783542633
2021-10-22T02:00:00+02:00;1634860800,000000;2,015350801870227;17,983700081706047;242,19279682356864;0;0;163,0948801767081;0;91,18719534389675
2021-10-22T03:00:00+02:00;1634864400,000000;2,7583215069025755;22,593505488708615;211,02728770393878;0;0;175,68637439934537;0;55,18392049148679
2021-10-22T04:00:00+02:00;1634868000,000000;1,6566364355385303;19,468408750370145;203,45476175565273;0;0;166,65880302200094;0;54,610263438895345
2021-10-22T05:00:00+02:00;1634871600,000000;4,369691416621208;26,18490239791572;372,1973896250129;0;0;227,47927687689662;0;166,5151680484414
2021-10-22T06:00:00+02:00;1634875200,000000;5,2520511243492365;32,905330842360854;426,07599089015275;0;0;388,9682106412947;0;68,3863927796483
2021-10-22T07:00:00+02:00;1634878800,000000;16,861482670530677;55,13892925158143;787,2958438023925;0;0;408,2183554219082;0;417,43587926775217
2021-10-22T08:00:00+02:00;1634882400,000000;152,71475868485868;14,734236607328057;248,8150127734989;12,10670081153512;566,0748610757291;170,37370874965563;0;494,40296022593975
2021-10-22T09:00:00+02:00;1634886000,000000;758,0673601422459;14,457676216959953;73,3482613787055;181,16175665240735;1954,0932323336601;983,9950071354397;0;115,13196699880064
2021-10-22T10:00:00+02:00;1634889600,000000;1527,2347162999213;0,042323999106884;0;1153,1043235985562;2971,997143622488;241,3964173127897;0;50,170822931453586
2021-10-22T11:00:00+02:00;1634893200,000000;56,76966858282685;4178,544070661068;3509,651792012155;699,9792016847059;3763,616272725165;250,91995347011834;10404,543055806775;40,154109032824636
2021-10-22T12:00:00+02:00;1634896800,000000;0;7193,378421993926;0;29,80254654586315;4142,294926110655;360,7092163786292;10658,432035271544;286,2056082133204
2021-10-22T13:00:00+02:00;1634900400,000000;0;7685,609229920432;0;29,588759175501764;3249,0131607577205;227,85418117139488;10631,48862819653;46,7097210586071
2021-10-22T14:00:00+02:00;1634904000,000000;0;8879,415811812505;0;28,402507906779647;2043,013700991869;244,43712385557592;10600,849102118984;48,54209281504154
2021-10-22T15:00:00+02:00;1634907600,000000;0;9824,81681422703;0;29,265324253588915;855,1618207171559;252,08262837445363;10189,778248315211;212,0172733962536
2021-10-22T16:00:00+02:00;1634911200,000000;11,387052789330482;712,6778155453503;0;161,73963910900056;528,9197226427495;949,0210099387914;0;115,21759808249772
2021-10-22T17:00:00+02:00;1634914800,000000;7,212947487831116;2163,4456182979047;0;48,50409035477787;242,97919844835997;1909,0740363197401;0;444,70470996387303
2021-10-22T18:00:00+02:00;1634918400,000000;0;1010,2793471254408;0;29,949244481511414;0,045555245131254196;746,4519093958661;0;231,1220119856298
2021-10-22T19:00:00+02:00;1634922000,000000;0;686,7291857171804;0;27,093844373710454;0;593,6297267475165;0;66,78500100970268
2021-10-22T20:00:00+02:00;1634925600,000000;0;1520,3914827853441;0;29,132997024804354;0;1155,4677654337138;0;334,91500497981906
2021-10-22T21:00:00+02:00;1634929200,000000;0;861,4391531962901;0;29,118272970430553;0;765,8769181305543;0;66,69495048746467
2021-10-22T22:00:00+02:00;1634932800,000000;0;420,8750577457249;0;29,282521100714803;0;326,32425421476364;0;65,1050514690578
2021-10-22T23:00:00+02:00;1634936400,000000;0;513,8977947141975;0;29,853668237105012;0;204,5456858878024;0;283,6000042408705
2021-10-23T00:00:00+02:00;1634940000,000000;0;352,00909016281366;0;29,176180702634156;0;211,944756063167;0;106,9000015873462
2021-10-23T01:00:00+02:00;1634943600,000000;0;368,83406425639987;0;29,559586957097054;0;273,41143614286557;0;65,90000098012388
2021-10-23T02:00:00+02:00;1634947200,000000;0;290,1742239333689;0;29,027550648897886;0;195,6243582465686;0;65,35000097379088
2021-10-23T03:00:00+02:00;1634950800,000000;0;404,1645301375538;0;29,079933980479836;0;176,95512223849073;0;198,29231065139174
2021-10-23T04:00:00+02:00;1634954400,000000;0;257,73069929517806;0;29,06735885515809;0;163,2066193493083;0;65,36352661252022
2021-10-23T05:00:00+02:00;1634958000,000000;0;253,9499927405268;0;29,69070609845221;0;158,99320906028152;0;65,29416763782501
2021-10-23T06:00:00+02:00;1634961600,000000;0;373,6658228430897;0;29,789675914682448;0;160,78010809514672;0;183,05000272765756
2021-10-23T07:00:00+02:00;1634965200,000000;0;260,236106319353;0;29,600307348184288;0;165,40599647443742;0;65,2046626303345
2021-10-23T08:00:00+02:00;1634968800,000000;90,30000134557486;451,23273902386427;0;28,23129270784557;574,3942109569907;648,7705671200529;0;262,2480719704181
2021-10-23T09:00:00+02:00;1634972400,000000;167,31881696544588;1168,0959603469819;0;208,5991695523262;1122,8825586400926;1425,8124610446393;0;488,97787034884095
2021-10-23T10:00:00+02:00;1634976000,000000;413,23022317141294;15,707709981128573;0;519,0386894922704;1664,8466716110706;227,3121199440211;0;521,3993207514286
2021-10-23T11:00:00+02:00;1634979600,000000;224,09375409968197;32,22992791235447;50,20000074803829;1175,142920108512;2735,748598597944;870,7820539753884;0;548,4704602044076
2021-10-23T12:00:00+02:00;1634983200,000000;210,02942187525332;32,74594686925411;0;2459,5590720577165;2963,4214696623385;243,5773685844615;0;78,81325445882976
2021-10-23T13:00:00+02:00;1634986800,000000;471,1148000434041;4,6241262555122375;0,7000000104308128;1267,1152449054644;2000,289250984788;203,58219482097775;0;63,67949321307242
2021-10-23T14:00:00+02:00;1634990400,000000;34,586909571662545;26,13582574389875;0;1252,9018506305292;1504,6850181929767;179,10321636125445;0;64,22479957528412
2021-10-23T15:00:00+02:00;1634994000,000000;15,42601435445249;18,203300815075636;5,800000086426735;304,3212344320491;697,8774675168097;181,89305623387918;0;220,16156186163425
2021-10-23T16:00:00+02:00;1634997600,000000;15,543247202411294;27,12412499450147;0;793,9052657540888;1028,177013721317;181,0374711700715;0;64,95465249940753
2021-10-23T17:00:00+02:00;1635001200,000000;12,546247716993093;24,52465746551752;46,025198224931955;166,19612463191152;324,65966683998704;151,9343047477305;0;64,39320504106581
2021-10-23T18:00:00+02:00;1635004800,000000;27,054011460393667;67,91137104481459;1002,4067047052085;0;1,6173745207488537;777,3272628406994;0;267,62358999438584
2021-10-23T19:00:00+02:00;1635008400,000000;70,05657828971744;99,83516639471054;1125,1569959092885;0;0;1090,3259987519123;0;64,60052138753235
2021-10-23T20:00:00+02:00;1635012000,000000;5,596758313477039;28,85705920867622;492,0689792186022;0;0;451,3041740972549;0;63,93833100609481
2021-10-23T21:00:00+02:00;1635015600,000000;15,250911265611649;51,373839788138866;1524,564874213189;0;0;1259,4921445082873;0;305,53043622523546
2021-10-23T22:00:00+02:00;1635019200,000000;26,840661318972707;48,9858786650002;831,9896393893287;0;0;717,6685744351707;0;132,1606779433787
2021-10-23T23:00:00+02:00;1635022800,000000;6,282333258539438;14,261013984680176;339,6567414114252;0;0;283,3794261836447;0;64,28819818049669
2021-10-24T00:00:00+02:00;1635026400,000000;4,563694216310978;25,23161417618394;587,9772640233859;0;0;212,84931869711727;0;396,9159062616527
2021-10-24T01:00:00+02:00;1635030000,000000;6,169208891689777;21,212910272181034;257,9701584400609;0;0;206,52963758725673;0;65,36527293920517
2021-10-24T02:00:00+02:00;1635033600,000000;3,9866477344185114;14,679457331076264;255,35332580376416;0;0;201,33954988513142;0;64,71972292661667
2021-10-24T03:00:00+02:00;1635037200,000000;3,9458482041954994;17,007196621969342;247,575922540389;0;0;194,13705884572119;0;69,39157857745886
2021-10-24T04:00:00+02:00;1635040800,000000;7,06689483858645;21,00162111222744;415,1999672455713;0;0;194,31526998709887;0;231,8691993597895
2021-10-24T05:00:00+02:00;1635044400,000000;1,2969876937568188;798,6780753321946;131,85433702450246;643,1052441485226;0;211,54250404518098;0;74,74555823020637
2021-10-24T06:00:00+02:00;1635048000,000000;0;400,97520724870265;0;29,79970004968345;0;282,50174436206;0;88,61739263311028
2021-10-24T07:00:00+02:00;1635051600,000000;0;367,39374144002795;0;30,023558100685477;0;189,8954995162785;0;147,85000221058726
2021-10-24T08:00:00+02:00;1635055200,000000;201,84207832440734;300,3079737313092;0;37,867360164411366;514,1250169426203;475,7896906179376;0;98,5464899521321
2021-10-24T09:00:00+02:00;1635058800,000000;167,05798264406621;7128,138071253896;0;33,80708942376077;1915,602007675916;1567,4046582998708;6846,951468226034;432,1227852422744
2021-10-24T10:00:00+02:00;1635062400,000000;0;8710,281437559053;0;29,56670729164034;2873,7615979723632;315,18075833749026;10913,474720280152;322,0269705299288
2021-10-24T11:00:00+02:00;1635066000,000000;508,6456896197051;1529,6807499919087;0;2236,112082607113;3595,827941522002;194,65698735509068;2123,7741077914834;62,35882788896561
2021-10-24T12:00:00+02:00;1635069600,000000;864,1963767670095;0;0;2546,187550666742;3937,2054920084774;179,46171584073454;0;347,7902490813285
2021-10-24T13:00:00+02:00;1635073200,000000;982,4113478921354;3,763514744117856;0;1896,5641826428473;3872,4044675454497;933,5935595934279;0;63,00253691896796
2021-10-24T14:00:00+02:00;1635076800,000000;1151,4108539763838;2,650995973497629;0;1820,670107721351;3436,821627944708;404,40513796499;0;63,12194053456187
2021-10-24T15:00:00+02:00;1635080400,000000;1662,9760501571;0;0;781,8606394995004;2795,5067773908377;181,98328148759902;0;173,34225404262543
2021-10-24T16:00:00+02:00;1635084000,000000;1403,2360792364925;0;0;287,065626042895;1956,1474275998771;175,7956390278414;0;85,70024982094765
2021-10-24T17:00:00+02:00;1635087600,000000;542,6797636616975;2,181694868952036;5,379802494309843;68,74539916217327;841,5253840759397;174,2835680609569;0;63,19914102181792
2021-10-24T18:00:00+02:00;1635091200,000000;1,6535526383668184;1425,4364832416177;7996,137104487047;1,0205890918150544;30,15600536391139;328,840366512537;8737,64638406597;385,81575621664524
2021-10-24T19:00:00+02:00;1635094800,000000;0;11051,5859057419;231,38321569841355;28,78122960589826;0;286,6089780172333;10495,56278898986;471,56401494145393
2021-10-24T20:00:00+02:00;1635098400,000000;0;8933,804674921557;0;29,220471444539726;0;480,351552745793;7923,991231617983;501,0640028268099
2021-10-24T21:00:00+02:00;1635102000,000000;0;1080,2964051384479;0;28,696513008326292;0;533,3618448516354;0;518,624753549695
2021-10-24T22:00:00+02:00;1635105600,000000;0;785,4468510281295;0;29,15558839868754;0;280,48145754029974;0;471,90696854144335
2021-10-24T23:00:00+02:00;1635109200,000000;0;285,1879730988294;0;29,050129912793636;0;190,78282063733786;0;65,30000095814466
2021-10-25T00:00:00+02:00;1635112800,000000;0;281,02382028475404;0;30,16427757591009;0;185,19139369856566;0;65,70000099018216
2021-10-25T01:00:00+02:00;1635116400,000000;0;328,234247693792;0;30,617227568291128;0;182,06383053818718;0;119,39750178158283
2021-10-25T02:00:00+02:00;1635120000,000000;0;451,30292896926403;0;30,06030119676143;0;182,14913582149893;0;235,20250349491835
2021-10-25T03:00:00+02:00;1635123600,000000;0;289,0785307083279;0;30,49634236842394;0;184,9112791121006;0;74,22857254371047
2021-10-25T04:00:00+02:00;1635127200,000000;0;305,4280961211771;0;30,396359109319746;0;195,90659178979695;0;78,97142974287271
2021-10-25T05:00:00+02:00;1635130800,000000;0;480,4913861397654;0;30,123499473556876;0;286,7421634318307;0;164,10333579033613
2021-10-25T06:00:00+02:00;1635134400,000000;0;2386,1666662003845;0;29,326640006154776;0;837,1046000784263;1370,6962121417746;150,42608066275716
2021-10-25T07:00:00+02:00;1635138000,000000;0;819,4126915019006;0;29,95338207669556;0;296,6976165291853;1,5038083055987954;488,97059551253915
2021-10-25T08:00:00+02:00;1635141600,000000;7,352949563413858;315,4604685679078;0;27,995214954018593;108,45287887006998;334,4665926704183;0;54,012508135288954
2021-10-25T09:00:00+02:00;1635145200,000000;111,42812274768949;214,52429675497115;0;25,924584277905524;444,50599882006645;394,58373844530433;0;126,97429544478655
2021-10-25T10:00:00+02:00;1635148800,000000;658,9157793335617;0;0;349,8866872228682;1299,6122942827642;148,64535134658217;0;142,40250212326646
2021-10-25T11:00:00+02:00;1635152400,000000;396,17963716201484;3,9228070713579655;0;2148,708223024383;2753,116230107844;151,4580319095403;0;64,47122340276837
2021-10-25T12:00:00+02:00;1635156000,000000;744,0669611822814;1,5000000223517418;0;2796,833169048652;4075,955783907324;156,23113007470965;0;376,3289230465889
2021-10-25T13:00:00+02:00;1635159600,000000;1217,7393862027675;0;0;1570,6516710100695;2980,690225932747;141,07058845553547;0;51,28684286400676
2021-10-25T14:00:00+02:00;1635163200,000000;1475,822595341131;0;0;1604,3275325773284;3272,5339136980474;141,51638244930655;0;50,58352639526129
2021-10-25T15:00:00+02:00;1635166800,000000;1649,4812845923007;0;0;305,1556974546984;2287,029629416764;155,81525696720928;0;176,74472024664283
